"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NUCASUS","199806","77.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199807","85.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199808","83.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199809","81.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199810","79.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199811","82.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199812","86.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199813","78.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199901","90.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199902","87.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199903","80.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199904","68.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199905","76.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199906","88.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199907","92.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199908","94.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199909","86.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199910","76.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199911","86.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199912","94.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","199913","85.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200001","93.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200002","91","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200003","83.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200004","80.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200005","84.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200006","92.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200007","95.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200008","93.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200009","87.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200010","76.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200011","85","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200012","93.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200013","88.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200101","94.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200102","92.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200103","85.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200104","79.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200105","84.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200106","96.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200107","94.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200108","93.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200109","89.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200110","82.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200111","88.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200112","92.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200113","89.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200201","96.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200202","93","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200203","85.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200204","82.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200205","85.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200206","93.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200207","95.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200208","96.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200209","90.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200210","82.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200211","86.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200212","93.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200213","90.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200301","93.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200302","91.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200303","81.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200304","79.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200305","84.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200306","89.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200307","94.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200308","93.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200309","89","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200310","81.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200311","83.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200312","93","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200313","87.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200401","95.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200402","92.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200403","85.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200404","81.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200405","87.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200406","94.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200407","97.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200408","95.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200409","91.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200410","84.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200411","82.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200412","92.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200413","90.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200501","93.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200502","90.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200503","82.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200504","77.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200505","84.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200506","91.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200507","95.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200508","96","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200509","92.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200510","82.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200511","87.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200512","96.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200513","89.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200601","96.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200602","92.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200603","85.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200604","79.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200605","84.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200606","94.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200607","96.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200608","96.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200609","92.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200610","77","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200611","85","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200612","94.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200613","89.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200701","99.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200702","96.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200703","86.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200704","79.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200705","87.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200706","95.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200707","97.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200708","97.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200709","93.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200710","82.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200711","89.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200712","96.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200713","91.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200801","94.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200802","92.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200803","86.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200804","79.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200805","86.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200806","96.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200807","99.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200808","96.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200809","92.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200810","83.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200811","87.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200812","97.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200813","91.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200901","98.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200902","94.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200903","89.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200904","81.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200905","87","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200906","95.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200907","97.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200908","96.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200909","90.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200910","77.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200911","81.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200912","94.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","200913","90.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201001","96.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201002","96","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201003","85.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201004","79.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201005","88.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201006","93.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201007","95.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201008","95.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201009","95.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201010","83.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201011","86","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201012","97.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201013","91.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201101","96.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201102","95.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201103","87.3","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201104","74.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201105","75.8","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201106","89.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201107","96","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201108","94.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201109","91.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201110","84","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201111","88.4","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201112","95.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201113","89.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201201","95.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201202","90.1","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201203","82.2","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201204","76.9","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201205","82.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201206","89.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201207","92","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201208","92.6","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201209","88.7","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201210","79.5","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201211","78","5","Nuclear Generating Units, Capacity Factor","Percent"
"NUCASUS","201212","91.3","5","Nuclear Generating Units, Capacity Factor","Percent"
